location_lat,location_lng,business_name,full_address,business_kind,signs
31.2439416944444,34.7949850833333,סמי את מאיר,בן צבי יצחק 2/7 J,ביגוד והנעלה,"[{""contents"": ""סמי את מאיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902412.jpg""}]"
31.2454976944444,34.7995593888889,סמי את מאיר,התקוה 4/123,ביגוד והנעלה,"[{""contents"": ""סמי את מאיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201906220.jpg""}]"
31.2518100833333,34.7926116111111,סמי שמעון,ביאליק 56,בית ספר פרטי/מכון לימוד,"[{""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939281.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939283.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939285.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939287.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939289.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939291.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201919979.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201919980.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201923099.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201923100.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201928198.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201928199.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929353.jpg""}, {""contents"": ""המכללה האקדמית להנדסה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929356.jpg""}, {""contents"": ""המכללה האקדמית להנדסה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929357.jpg""}, {""contents"": ""אס סי אי2X"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929359.jpg""}, {""contents"": ""המכללה האקדמית להנדסה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929361.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930325.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930326.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930328.jpg""}, {""contents"": ""אס סי אי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930375.jpg""}]"
31.2364946388889,34.7890662222222,סמילנסקי בוטיק,סמילנסקי 4/1,אולם שמחות עם מטבח ה,"[{""contents"": ""סמילנסקי בוטיק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939317.jpg""}, {""contents"": ""סמילנסקי בוטיק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939316.jpg""}, {""contents"": ""למשרדי אביב ולירז"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939322.jpg""}, {""contents"": ""משרדי מכירות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939324.jpg""}]"
31.2476135833333,34.8113573333333,סמסונג,יצחק נפחא 25/11,מכשירי בטחון ותקשורת,"[{""contents"": ""סמסונג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913870.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913871.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913872.jpg""}]"
31.2408448888889,34.7912136388889,סנדלריה אלכס,החלוץ 108,סנדלריה,"[{""contents"": ""סנדלריה אלכס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937306.jpg""}, {""contents"": ""סנדלרייה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937310.jpg""}, {""contents"": ""סנדלריה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937304.jpg""}]"
31.2647574444444,34.7929660833333,סנדלריה חייט,אליהו הנביא 2/110,סנדלריה,"[{""contents"": ""כל התיקונים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201920386.jpg""}]"
31.2471253333333,34.7983781944444,סנדרה קוסמטיקה,שד רגר יצחק 28/116,מכון יופי,"[{""contents"": ""סנדרה וויקטוריה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201907142.jpg""}]"
31.2332638333333,34.796791,סנס,תאנה 24/5 א,צעצועים,"[{""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932768.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932614.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932775.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932776.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932777.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932778.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932774.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932773.jpg""}, {""contents"": ""סנס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932772.jpg""}]"
31.2426836388889,34.7911312222222,ספוסו סלון חתנים,רמבם 33,חנות הלבשה,"[{""contents"": ""ספוסו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937748.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938565.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937750.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937749.jpg""}]"
31.2434001111111,34.8023264722222,ספורט ישיר,יחיל חיים 18/4,חנות הלבשה,"[{""contents"": ""ספורט ישיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908125.jpg""}]"
31.2391819166667,34.788918,ספות גל,הפלמח 64,מרפדיה,"[{""contents"": ""מפעל ספות גל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935460.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935464.jpg""}, {""contents"": ""מסך אלקטרוני"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935458.jpg""}]"
31.23967125,34.7920408333333,ספיד פרינט,טרומפלדור 68ב,בית דפוס,"[{""contents"": ""ספיד פרינט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937357.jpg""}, {""contents"": ""ספיד פרינט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937353.jpg""}, {""contents"": ""ספיד פרינט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937355.jpg""}]"
31.2450835555556,34.81354275,ספידוג,דרך אליהו נאוי 26/25,מזון לבעלי חיים,"[{""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911788.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911756.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911757.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911755.jpg""}, {""contents"": ""הגעת אל היעד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911758.jpg""}, {""contents"": ""ריף סנטר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911752.jpg""}]"
31.2607433055556,34.7948470833333,ספידוג,יצחק אבינו 5/13,,"[{""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201920873.jpg""}, {""contents"": ""אקאנה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201920874.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201920921.jpg""}]"
31.2320500277778,34.7964233333333,ספידוג,תאנה 21/6,"מזון לבע""ח אחסון ומכ","[{""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932533.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932599.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932430.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917284.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932425.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932429.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932427.jpg""}, {""contents"": ""ספידוג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201932423.jpg""}]"
31.2407788,34.7931095,ספייטק,טרומפלדור 88,חנות ששטח המכירה,"[{""contents"": ""ספייטק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201940201.jpg""}, {""contents"": ""ספייטק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201940202.jpg""}, {""contents"": ""ספייטק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201940203.jpg""}, {""contents"": ""ספייטק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201940204.jpg""}, {""contents"": ""מאוחדת"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201940205.jpg""}]"
31.2437978611111,34.7947249722222,ספייס,בן צבי יצחק 2/14 A,מכון כושר,"[{""contents"": ""ספייס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902146.jpg""}, {""contents"": ""ספייס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902632.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902633.jpg""}]"
31.2507365833333,34.7710713888889,ספייס,שד טוביהו דו 125/200,מכון כושר,"[{""contents"": ""ספייס רשת מועדוני כו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900081.jpg""}, {""contents"": ""ספורט פאן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900080.jpg""}]"
31.2704800555556,34.7567247222222,ספקי קירור,דרך חברון 40/13,חנות ששטח המכירה,"[{""contents"": ""ספקי קירור דרום"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909392.jpg""}, {""contents"": ""ספקי קירור דרום"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201921419.jpg""}]"
31.2455699722222,34.7830065,ספרי שולמית,קנדל הנרי 14/4,חנות צילום,"[{""contents"": ""ספרי שולמית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939656.jpg""}, {""contents"": ""ספרי שולמית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939665.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939661.jpg""}]"
31.2499253888889,34.7721200833333,ספרינג,שד טוביהו דו 125/18,ביגוד והנעלה,"[{""contents"": ""קול איט ספרינג"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900822.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900823.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900825.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900824.jpg""}]"
31.2436365833333,34.7948875833333,סקארה,בן צבי יצחק 2/12 J,תמרוקים וחומרים קוסמטיים,"[{""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902397.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902396.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902390.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902391.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902392.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902393.jpg""}]"
31.2503363888889,34.7711796944444,סקארה,שד טוביהו ד 125/54 ג,חנות קוסמטיקה,"[{""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901372.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901374.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901373.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901378.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901379.jpg""}, {""contents"": ""סקארה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201901380.jpg""}]"
31.2440767222222,34.7953108055556,סקופ,בן צבי יצחק 2/21 I,ביגוד והנעלה,"[{""contents"": ""סקופ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902508.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902509.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902511.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201902510.jpg""}]"
31.2433571944444,34.7971723888889,סקופ,בן צבי יצחק 4/124,חנות הלבשה,"[{""contents"": ""סקופ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201903865.jpg""}, {""contents"": ""סקופ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201903894.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201903897.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201903895.jpg""}, {""contents"": ""סקופ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201903866.jpg""}]"
31.2500792777778,34.7716785,סקופ,שד טוביהו דו 125/135,ביגוד והנעלה,"[{""contents"": ""סקופ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900587.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900590.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900591.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900588.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900589.jpg""}]"
31.2405629722222,34.7892849444444,סקנדל אופנה,העצמאות 49/1,,"[{""contents"": ""סקנדל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936759.jpg""}, {""contents"": ""סקנדל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936760.jpg""}]"
31.2501253888889,34.7728012777778,סקצ'רס,שד טוביהו דוד 125/27,חנות הלבשה,"[{""contents"": ""סקצ'רס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900757.jpg""}, {""contents"": ""סקצ'רס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900758.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900756.jpg""}, {""contents"": ""סקצ'רס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900755.jpg""}, {""contents"": ""סקצ'רס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900759.jpg""}]"
31.2411970555556,34.7932272777778,סרגיו הצלם,"רמב""ם 7/2",מוצרי צריכה,"[{""contents"": ""פוטו אלכס (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938723.jpg""}, {""contents"": ""פוטו אלכס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938725.jpg""}, {""contents"": ""צילומי פורים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938726.jpg""}]"
31.2248938888889,34.8093475,סרול,הבדיל 26/1,אלקטרוניקה ומחשב/טלפוניה וכבל,"[{""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917007.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917010.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917013.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917016.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917019.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917021.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917023.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917025.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917033.jpg""}, {""contents"": ""סרול כל סוגי השלטים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915502.jpg""}, {""contents"": ""סרול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915503.jpg""}]"
31.2374518888889,34.7934224444444,סרוסי איתן,דרך חברון 4,בשר-עופות-דגים-בעלי,"[{""contents"": ""סרוסי איתן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908672.jpg""}, {""contents"": ""סמל סרוסי איתן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908674.jpg""}, {""contents"": ""צילום פרסומת"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908682.jpg""}, {""contents"": ""לוגו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908680.jpg""}, {""contents"": ""בקרנה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908681.jpg""}]"
31.2383236388889,34.7896277777778,סרוסי יצור ושיווק בש,מורדי הגטאות 47,"אטליז בשר ועופות, וב","[{""contents"": ""סרוסי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935372.jpg""}, {""contents"": ""סרוסי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935369.jpg""}]"
31.2426000833333,34.7907639444444,עבודה עברית,הרצל 104,משרדים כללי למעט בנקים,"[{""contents"": ""עבודה עברית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937731.jpg""}, {""contents"": ""עבודה עברית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937730.jpg""}]"
31.2464159722222,34.8001412777778,עבודה עברית,סולד הנריאטה 4/21,מכון ליופי וקוס' בני,"[{""contents"": ""דה וואן ג'וב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908565.jpg""}, {""contents"": ""דה וואן גוב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908553.jpg""}, {""contents"": ""דה וואן ג'וב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908617.jpg""}, {""contents"": ""עבודה עברית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908554.jpg""}, {""contents"": ""עבודה עברית"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908618.jpg""}]"
31.2435544166667,34.8124835277778,עגבניה,שדרת חיל הנד 1/1,בית אוכל אחר לרבות מ,"[{""contents"": ""עגבניה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911687.jpg""}, {""contents"": ""עגבניה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911673.jpg""}, {""contents"": ""עגבניה2X"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911675.jpg""}, {""contents"": ""עגבניה7X"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201911683.jpg""}]"
31.2458455,34.7995432777778,עדי תכשיטים,התקוה 4/173ק,דוכן אחר ללא אוכל,"[{""contents"": ""עדי תכשיטים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201906289.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201906316.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201906317.jpg""}]"
31.2407032777778,34.7899588333333,עדיסול משאבי אנוש,העצמאות 52,משרדים כללי למעט בנקים,"[{""contents"": ""עדיסול וצילום"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938446.jpg""}, {""contents"": ""המטרות שלך וצילום"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201938449.jpg""}]"
31.2415989444444,34.790352,עדן איפרגן,יאיר 38/3,,"[{""contents"": ""עדן איפרגן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937482.jpg""}]"
31.2397643888889,34.7922026944444,עדן בר,העצמאות 29/1,משרדים כללי למעט בנקים,"[{""contents"": ""עדן בר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937950.jpg""}, {""contents"": ""עדן בר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937949.jpg""}]"
31.2465636666667,34.7896736388889,עדן לוי,סוקולוב 24/202,מתפרה-גזירה ותפירה,"[{""contents"": ""עדן לוי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929103.jpg""}, {""contents"": ""עדן לוי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929104.jpg""}]"
31.2639852777778,34.7797755833333,עדן,מבצע יואב 49/20א,פרחים/משתלה,"[{""contents"": ""עדן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924789.jpg""}, {""contents"": ""פרחים שאוהבים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924788.jpg""}, {""contents"": ""בלונים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924790.jpg""}]"
31.2567851111111,34.7901140277778,עובד,מנדלסון 4/1,,"[{""contents"": ""עובד הדברה ניקיון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924935.jpg""}]"
31.2398199166667,34.7884,עוד ציפי אומר פאין,הפלמח 74/45,משרדים כללי למעט בנקים,"[{""contents"": ""עו\""ד ציפי אומר פאין"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935585.jpg""}, {""contents"": ""עו\""ד ציפי אומר פאין"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935580.jpg""}]"
